45.15
15.07
37.48
10.93
38.73
35.65
42.95
13.52
38.08
38.87
27.62
20.97
6.93
22.42
32.1
32.35
6.95
6.95
40.68
27.28
10.22
16.07
13.25
32.75
21.52
29.48
26.25
35.22
38.78
25.07
34.67
23.12
15.2
37.8
42.08
7.72
16.63
25.35
36.67
19.08
25.97
49.93
34.6
29.07
38.48
47.63
30.02
19.23
27.98
28.73
38.67
9.07
27.17
31.77
20.28
14.58
44.42
40.35
24.62
38.87
47.43
13.78
6.8
8.4
0.17
